parent_asin,title,month_year,review_count,avg_rating,date
B00QVZ6MXC,My Music Player,2025-12,1,4.0,2025-12-01
B00QVZP4WW,Newsmax TV,2022-08,1,1.0,2022-08-01
B00QVZP4WW,Newsmax TV,2025-02,1,5.0,2025-02-01
B00QW51B64,Piano Rush,2021-09,1,2.0,2021-09-01
B00QW51B64,Piano Rush,2022-01,1,5.0,2022-01-01
B00QX52SLA,AGK Fire,2019-10,1,1.0,2019-10-01
B00QXOC8GQ,Money Tree,2019-02,1,5.0,2019-02-01
B00QXU8RYC,My Boo Album,2018-05,1,5.0,2018-05-01
B00QXU8RYC,My Boo Album,2018-12,1,5.0,2018-12-01
B00QXUJDN6,Pico Pets,2019-09,1,5.0,2019-09-01
B00QYI3PJU,Laserbreak Pro,2018-06,2,3.0,2018-06-01
B00QZEHXZ0,Moused In,2021-09,1,1.0,2021-09-01
B00QZJOWR2,Spectrum Analyser,2019-05,1,5.0,2019-05-01
B00R0DLFNG,Toca Boo,2018-02,1,5.0,2018-02-01
B00R0DLFNG,Toca Boo,2019-02,1,3.0,2019-02-01
B00R0DLFNG,Toca Boo,2019-12,1,5.0,2019-12-01
B00R1BLOOW,Ancient Egypt: Age of Pyramids,2021-05,1,5.0,2021-05-01
B00R1CHW7E,Jewel Blast Match 3 Game,2019-11,2,2.0,2019-11-01
B00R1CHW7E,Jewel Blast Match 3 Game,2020-09,1,1.0,2020-09-01
B00R1CHW7E,Jewel Blast Match 3 Game,2020-11,1,5.0,2020-11-01
B00R1CHW7E,Jewel Blast Match 3 Game,2021-07,1,1.0,2021-07-01
B00R1CHW7E,Jewel Blast Match 3 Game,2022-09,1,5.0,2022-09-01
B00R1P618M,Punch! Home & Landscape Design 17.7 Home Design Software for Windows PC [Download],2019-02,1,4.0,2019-02-01
B00R3BLIE6,Scopa Pro,2021-12,1,5.0,2021-12-01
B00R3NFT0S,MyMemories Suite 6 Digital Scrapbooking Software [OLD VERSION],2018-06,1,4.0,2018-06-01
B00R3WRSBW,The Jackbox Party Pack,2020-04,1,5.0,2020-04-01
B00R3WRSBW,The Jackbox Party Pack,2020-10,1,5.0,2020-10-01
B00R3WRSBW,The Jackbox Party Pack,2021-03,1,5.0,2021-03-01
B00R3WRSBW,The Jackbox Party Pack,2022-02,1,3.0,2022-02-01
B00R42IZ2W,斑马小镇,2018-02,1,1.0,2018-02-01
B00R4VIDMK,Bamba,2018-11,1,2.0,2018-11-01
B00R4VIDMK,Bamba,2019-02,1,1.0,2019-02-01
B00R5B7YXI,Slots Super Gorilla Slots Free Slots Games - Las Vegas Slot Machines with Progressive Jackpots and Real Free Casino Slots for Kindle - These Free Casino Games are Cash Classic Slots with Freespin and Old Vegas Slots with Bonus Rounds,2018-05,1,3.0,2018-05-01
B00R5B7YXI,Slots Super Gorilla Slots Free Slots Games - Las Vegas Slot Machines with Progressive Jackpots and Real Free Casino Slots for Kindle - These Free Casino Games are Cash Classic Slots with Freespin and Old Vegas Slots with Bonus Rounds,2018-10,1,5.0,2018-10-01
B00R5B7YXI,Slots Super Gorilla Slots Free Slots Games - Las Vegas Slot Machines with Progressive Jackpots and Real Free Casino Slots for Kindle - These Free Casino Games are Cash Classic Slots with Freespin and Old Vegas Slots with Bonus Rounds,2020-04,1,5.0,2020-04-01
B00R5B7YXI,Slots Super Gorilla Slots Free Slots Games - Las Vegas Slot Machines with Progressive Jackpots and Real Free Casino Slots for Kindle - These Free Casino Games are Cash Classic Slots with Freespin and Old Vegas Slots with Bonus Rounds,2023-01,1,4.0,2023-01-01
B00R5JMMF0,Jewels Quest,2018-05,1,3.0,2018-05-01
B00R5M54DY,Mahjong 3,2018-01,1,5.0,2018-01-01
B00R5M54DY,Mahjong 3,2018-02,3,3.6666666666666665,2018-02-01
B00R5M54DY,Mahjong 3,2018-03,1,5.0,2018-03-01
B00R5M54DY,Mahjong 3,2018-05,1,5.0,2018-05-01
B00R5M54DY,Mahjong 3,2018-06,2,4.5,2018-06-01
B00R5M54DY,Mahjong 3,2018-08,1,5.0,2018-08-01
B00R5M54DY,Mahjong 3,2018-10,1,4.0,2018-10-01
B00R5M54DY,Mahjong 3,2018-11,1,4.0,2018-11-01
B00R5M54DY,Mahjong 3,2018-12,1,2.0,2018-12-01
B00R5M54DY,Mahjong 3,2019-08,1,5.0,2019-08-01
B00R5M54DY,Mahjong 3,2019-10,1,4.0,2019-10-01
B00R5M54DY,Mahjong 3,2020-02,1,5.0,2020-02-01
B00R5M54DY,Mahjong 3,2020-11,1,3.0,2020-11-01
B00R5M54DY,Mahjong 3,2021-10,1,1.0,2021-10-01
B00R70M9AU,LibreOffice v4.3.3 for Mac (x86_64 10.8 or newer required) [Open Source Download],2019-03,1,2.0,2019-03-01
B00R70M9AU,LibreOffice v4.3.3 for Mac (x86_64 10.8 or newer required) [Open Source Download],2019-06,1,3.0,2019-06-01
B00R70M9AU,LibreOffice v4.3.3 for Mac (x86_64 10.8 or newer required) [Open Source Download],2019-07,1,5.0,2019-07-01
B00R70M9AU,LibreOffice v4.3.3 for Mac (x86_64 10.8 or newer required) [Open Source Download],2019-10,2,5.0,2019-10-01
B00R70M9AU,LibreOffice v4.3.3 for Mac (x86_64 10.8 or newer required) [Open Source Download],2020-10,1,5.0,2020-10-01
B00R70M9AU,LibreOffice v4.3.3 for Mac (x86_64 10.8 or newer required) [Open Source Download],2021-10,1,5.0,2021-10-01
B00R70M9AU,LibreOffice v4.3.3 for Mac (x86_64 10.8 or newer required) [Open Source Download],2024-04,1,4.0,2024-04-01
B00R70M9AU,LibreOffice v4.3.3 for Mac (x86_64 10.8 or newer required) [Open Source Download],2026-04,1,1.0,2026-04-01
B00R7TFWVO,Live Stream Player - The Best Network Streaming Media Player,2019-09,1,1.0,2019-09-01
B00R7ZUT6Q,Pixelmon Hunter,2019-08,1,5.0,2019-08-01
B00R8BRC78,Card Games Bundle 11 in 1,2018-04,1,2.0,2018-04-01
B00R97BU60,Police Scanner Radio Plus,2019-05,1,4.0,2019-05-01
B00R97BU60,Police Scanner Radio Plus,2019-12,1,1.0,2019-12-01
B00R9AFFQI,Phoney Boyfriend,2020-04,1,4.0,2020-04-01
B00RB033R4,Compact Crossword,2018-02,1,3.0,2018-02-01
B00RB26JT6,Bouncy Dice 3D FREE,2022-08,1,1.0,2022-08-01
B00RBCWCAG,Smart Robots VS Stupid Zombies,2022-04,1,1.0,2022-04-01
B00RBGVQAE,Smash the bugs,2021-08,1,4.0,2021-08-01
B00RBT46U8,Camera+ by KVADGroup,2019-03,1,4.0,2019-03-01
B00RBT46U8,Camera+ by KVADGroup,2021-09,1,5.0,2021-09-01
B00RBT46U8,Camera+ by KVADGroup,2022-07,1,1.0,2022-07-01
B00RC5DUCQ,Snow Ambience Free,2019-01,1,3.0,2019-01-01
B00RC5DUCQ,Snow Ambience Free,2019-02,1,2.0,2019-02-01
B00RC5DUCQ,Snow Ambience Free,2019-05,1,4.0,2019-05-01
B00RC6DK2A,Atmosphere for Healing,2021-01,1,1.0,2021-01-01
B00RCJ2L9A,Space Invaders Classic,2019-08,1,5.0,2019-08-01
B00RCJ2L9A,Space Invaders Classic,2020-10,1,5.0,2020-10-01
B00RCJ2L9A,Space Invaders Classic,2024-05,1,5.0,2024-05-01
B00RCQVXII,Happy Birthday Quotes & Cards,2019-03,1,1.0,2019-03-01
B00RCT2FRI,Hidden Object - Mystery Society,2018-03,2,2.5,2018-03-01
B00RCT2FRI,Hidden Object - Mystery Society,2018-04,2,2.5,2018-04-01
B00RCT2FRI,Hidden Object - Mystery Society,2018-05,2,4.0,2018-05-01
B00RCT2FRI,Hidden Object - Mystery Society,2018-07,2,4.5,2018-07-01
B00RCT2FRI,Hidden Object - Mystery Society,2018-08,2,5.0,2018-08-01
B00RCT2FRI,Hidden Object - Mystery Society,2018-09,2,3.5,2018-09-01
B00RCT2FRI,Hidden Object - Mystery Society,2018-10,1,4.0,2018-10-01
B00RCT2FRI,Hidden Object - Mystery Society,2019-02,2,3.0,2019-02-01
B00RCT2FRI,Hidden Object - Mystery Society,2019-05,2,3.5,2019-05-01
B00RCT2FRI,Hidden Object - Mystery Society,2019-06,1,5.0,2019-06-01
B00RCT2FRI,Hidden Object - Mystery Society,2019-08,2,3.0,2019-08-01
B00RCT2FRI,Hidden Object - Mystery Society,2019-09,3,4.333333333333333,2019-09-01
B00RCT2FRI,Hidden Object - Mystery Society,2019-10,1,4.0,2019-10-01
B00RCT2FRI,Hidden Object - Mystery Society,2019-11,3,4.0,2019-11-01
B00RCT2FRI,Hidden Object - Mystery Society,2020-01,1,3.0,2020-01-01
B00RCT2FRI,Hidden Object - Mystery Society,2020-02,1,1.0,2020-02-01
B00RCT2FRI,Hidden Object - Mystery Society,2020-04,1,5.0,2020-04-01
B00RCT2FRI,Hidden Object - Mystery Society,2020-05,2,3.0,2020-05-01
B00RCT2FRI,Hidden Object - Mystery Society,2020-09,1,3.0,2020-09-01
B00RCT2FRI,Hidden Object - Mystery Society,2021-02,1,5.0,2021-02-01
B00RCT2FRI,Hidden Object - Mystery Society,2021-09,1,3.0,2021-09-01
B00RCT2FRI,Hidden Object - Mystery Society,2021-10,1,4.0,2021-10-01
B00RCT2FRI,Hidden Object - Mystery Society,2021-11,1,4.0,2021-11-01
B00RCT2FRI,Hidden Object - Mystery Society,2021-12,1,4.0,2021-12-01
B00RCT2FRI,Hidden Object - Mystery Society,2022-03,1,2.0,2022-03-01
B00RCT2FRI,Hidden Object - Mystery Society,2023-10,1,4.0,2023-10-01
B00RCT2FRI,Hidden Object - Mystery Society,2023-11,1,5.0,2023-11-01
B00RCT2FRI,Hidden Object - Mystery Society,2024-02,1,1.0,2024-02-01
B00RD5F23K,Car Driving Racing Simulator,2018-02,1,5.0,2018-02-01
B00RD5F23K,Car Driving Racing Simulator,2018-08,1,5.0,2018-08-01
B00RD5F23K,Car Driving Racing Simulator,2018-10,1,5.0,2018-10-01
B00RD5F23K,Car Driving Racing Simulator,2022-01,1,5.0,2022-01-01
B00RD8XV94,Venn Free: Overlapping Jigsaw Puzzles,2019-03,1,2.0,2019-03-01
B00RDMKATO,Party Strobe Light,2021-08,1,2.0,2021-08-01
B00RDSHI66,"PDF Max - Read, Annotate & Edit PDF documents plus Fill out PDF Forms!",2021-01,1,1.0,2021-01-01
B00RDSHI66,"PDF Max - Read, Annotate & Edit PDF documents plus Fill out PDF Forms!",2021-02,1,2.0,2021-02-01
B00RDSHI66,"PDF Max - Read, Annotate & Edit PDF documents plus Fill out PDF Forms!",2021-07,1,1.0,2021-07-01
B00REQG68I,Remote Control for TV,2018-03,1,5.0,2018-03-01
B00REQG68I,Remote Control for TV,2019-05,1,1.0,2019-05-01
B00REQG68I,Remote Control for TV,2020-02,1,2.0,2020-02-01
B00REQG68I,Remote Control for TV,2020-09,1,1.0,2020-09-01
B00RFP5K6W,Galaxy Invaders,2023-07,1,3.0,2023-07-01
B00RG80MSY,Jewels Blitz,2018-05,1,5.0,2018-05-01
B00RG8YWKI,Apuapo Poo Poo,2020-06,1,2.0,2020-06-01
B00RK7DQAC,Fairytale Fiasco - Royal Rescue,2018-10,1,2.0,2018-10-01
B00RK7DQAC,Fairytale Fiasco - Royal Rescue,2019-07,1,5.0,2019-07-01
B00RK7DQAC,Fairytale Fiasco - Royal Rescue,2020-06,1,5.0,2020-06-01
B00RKIKHYY,Autotrader - Find New & Used Cars For Sale,2019-07,1,5.0,2019-07-01
B00RMJ8IB0,City Racing 3D,2020-10,1,5.0,2020-10-01
B00RO0ZI9W,Survival Manual,2019-08,1,5.0,2019-08-01
B00RP7OR46,Slender Man Chapter 3: Dreams Free,2022-08,1,1.0,2022-08-01
B00RQFQNG2,Telescope Zoomer,2018-04,1,2.0,2018-04-01
B00RQPK7BO,Silent Camera,2022-07,1,1.0,2022-07-01
B00RQQ32YC,Audio Scope - Oscilloscope,2023-10,1,5.0,2023-10-01
B00RSHN8PW,Magic Canon ViewFinder Free,2019-01,1,2.0,2019-01-01
B00RTBHR18,Hidden Stickers - Free,2018-02,1,3.0,2018-02-01
B00RTQXK4Q,Jewel Mash - Match 3,2018-05,1,4.0,2018-05-01
B00RTQXK4Q,Jewel Mash - Match 3,2018-06,1,4.0,2018-06-01
B00RTQXK4Q,Jewel Mash - Match 3,2018-11,1,4.0,2018-11-01
B00RTQXK4Q,Jewel Mash - Match 3,2019-03,1,1.0,2019-03-01
B00RTQXK4Q,Jewel Mash - Match 3,2019-04,1,5.0,2019-04-01
B00RTQXK4Q,Jewel Mash - Match 3,2020-01,2,4.0,2020-01-01
B00RTQXK4Q,Jewel Mash - Match 3,2020-06,2,3.0,2020-06-01
B00RTQXK4Q,Jewel Mash - Match 3,2020-08,1,3.0,2020-08-01
B00RTQXK4Q,Jewel Mash - Match 3,2021-02,1,5.0,2021-02-01
B00RUDH5A8,Live Voting App,2022-08,1,1.0,2022-08-01
B00RV2Y40W,Learning Place Values Game,2022-11,1,1.0,2022-11-01
B00RW5WOSW,Cyberlink PowerDirector 13 Ultra,2018-01,1,4.0,2018-01-01
B00RXK7T4A,Clouds Photo Frame,2023-09,1,2.0,2023-09-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2018-03,4,3.25,2018-03-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2018-04,1,5.0,2018-04-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2018-05,1,1.0,2018-05-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2018-06,1,3.0,2018-06-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2018-10,1,5.0,2018-10-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2018-11,1,5.0,2018-11-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2018-12,1,5.0,2018-12-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2019-01,1,5.0,2019-01-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2019-02,1,5.0,2019-02-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2019-03,1,5.0,2019-03-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2019-04,3,4.0,2019-04-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2019-05,3,3.0,2019-05-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2019-09,2,5.0,2019-09-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2019-10,1,5.0,2019-10-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2020-01,1,5.0,2020-01-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2020-02,1,5.0,2020-02-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2020-05,1,1.0,2020-05-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2020-09,1,4.0,2020-09-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2020-10,2,5.0,2020-10-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2020-11,1,4.0,2020-11-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2021-11,1,5.0,2021-11-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2022-06,2,3.0,2022-06-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2023-03,2,4.5,2023-03-01
B00RY7DCE8,"Panda Pop - Bubble Shooter Game! Blast, Shoot Free",2025-09,1,3.0,2025-09-01
B00RZM9JAI,Survival Md,2020-06,1,5.0,2020-06-01
B00RZOHU2U,Rapid Reflux Relief,2018-02,1,1.0,2018-02-01
B00S1JKTNA,Spray can,2024-02,1,2.0,2024-02-01
B00S36U4JK,EVP Audio Recorder,2019-07,1,5.0,2019-07-01
B00S37NP8G,Wild Crocodile Simulator 3D,2018-10,1,1.0,2018-10-01
B00S37NP8G,Wild Crocodile Simulator 3D,2023-02,1,5.0,2023-02-01
B00S3T1VRQ,Matching Cards,2022-08,1,1.0,2022-08-01
B00S3T1VRQ,Matching Cards,2023-03,1,3.0,2023-03-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2018-03,1,2.0,2018-03-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2018-05,4,4.0,2018-05-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2018-06,1,3.0,2018-06-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2018-07,1,5.0,2018-07-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2018-08,1,3.0,2018-08-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2018-09,1,1.0,2018-09-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2018-10,1,5.0,2018-10-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2019-01,1,5.0,2019-01-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2019-04,1,5.0,2019-04-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2019-06,1,5.0,2019-06-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2019-07,1,5.0,2019-07-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2019-09,1,5.0,2019-09-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2019-12,1,5.0,2019-12-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2020-01,1,5.0,2020-01-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2021-03,1,2.0,2021-03-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2021-11,1,5.0,2021-11-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2022-07,1,1.0,2022-07-01
B00S4JOPI2,Slots Inca - Free Casino Slot Machine Games,2023-01,1,4.0,2023-01-01
B00S5MBS9C,Odd Squad: Blob Chase,2021-11,1,4.0,2021-11-01
B00S5OD2U8,IGN,2022-09,1,4.0,2022-09-01
B00S741YQK,Backgammon Deluxe,2018-03,1,5.0,2018-03-01
B00S741YQK,Backgammon Deluxe,2019-03,1,5.0,2019-03-01
B00S76XVBO,TaxACT 2014 Ultimate Bundle [Download],2018-03,1,5.0,2018-03-01
B00S84BXHY,Thunder Assault: Galaxy Shooting Games,2022-11,1,1.0,2022-11-01
B00S9QVEFC,Millionaire Wheel,2021-09,1,5.0,2021-09-01
B00SA2G4IC,BarCode Scanner Pro - Android Version,2018-07,1,5.0,2018-07-01
B00SA2G4IC,BarCode Scanner Pro - Android Version,2019-08,1,4.0,2019-08-01
B00SAPM8XY,Football Showdown 2015,2018-03,1,1.0,2018-03-01
B00SAPM8XY,Football Showdown 2015,2019-05,1,5.0,2019-05-01
B00SAPM8XY,Football Showdown 2015,2019-06,1,4.0,2019-06-01
B00SAPM8XY,Football Showdown 2015,2019-08,1,1.0,2019-08-01
B00SAS19AE,AutoMath,2019-02,1,5.0,2019-02-01
B00SBYUSC2,Just Checking,2022-04,1,3.0,2022-04-01
B00SCUIOB2,Daily devotional Joyce Meyer for Kindle Fire Phone / Tablet HD HDX Free,2018-04,1,4.0,2018-04-01
B00SCUIOB2,Daily devotional Joyce Meyer for Kindle Fire Phone / Tablet HD HDX Free,2019-03,2,1.0,2019-03-01
B00SDP67AG,Liquib Screensaver [Download],2018-07,1,4.0,2018-07-01
B00SDRUYJO,QR Code Scanner -- Open Tap and Go,2018-08,1,3.0,2018-08-01
B00SECRNNI,Denver Local News,2019-06,1,3.0,2019-06-01
B00SF9ZO86,Pinkfong Coloring Fun,2020-01,1,4.0,2020-01-01
B00SF9ZO86,Pinkfong Coloring Fun,2023-06,1,5.0,2023-06-01
B00SFEU94U,Tentkotta,2022-08,1,1.0,2022-08-01
B00SFEU94U,Tentkotta,2023-01,1,1.0,2023-01-01
B00SFU8BPI,Farkle Shake 'Em Up - Hot Dice Roller,2019-02,1,5.0,2019-02-01
B00SG90E9O,Pluto TV: 100+ Free Channels [Download],2025-06,1,1.0,2025-06-01
B00SGZWYEG,Galaxy Trucker,2018-05,1,5.0,2018-05-01
B00SHV617K,The Island Castaway: Lost World®,2018-02,2,3.0,2018-02-01
B00SHV617K,The Island Castaway: Lost World®,2018-03,2,5.0,2018-03-01
B00SHV617K,The Island Castaway: Lost World®,2018-04,3,5.0,2018-04-01
B00SHV617K,The Island Castaway: Lost World®,2018-05,1,3.0,2018-05-01
B00SHV617K,The Island Castaway: Lost World®,2018-06,1,3.0,2018-06-01
B00SHV617K,The Island Castaway: Lost World®,2019-03,1,1.0,2019-03-01
B00SHV617K,The Island Castaway: Lost World®,2019-04,2,5.0,2019-04-01
B00SHV617K,The Island Castaway: Lost World®,2019-05,1,5.0,2019-05-01
B00SHV617K,The Island Castaway: Lost World®,2020-12,1,5.0,2020-12-01
B00SHV617K,The Island Castaway: Lost World®,2021-02,1,4.0,2021-02-01
B00SI28DM4,Princess Nail Salon Makeover,2019-06,1,1.0,2019-06-01
B00SI28DM4,Princess Nail Salon Makeover,2021-05,1,3.0,2021-05-01
B00SIC3E3M,"The Mystery of Haunted Hollow - Adventure, Puzzle, and Quest Games",2018-02,1,4.0,2018-02-01
B00SIC3E3M,"The Mystery of Haunted Hollow - Adventure, Puzzle, and Quest Games",2021-03,1,5.0,2021-03-01
B00SID3R56,Crayola Color Alive,2018-05,1,1.0,2018-05-01
B00SJ0NC9O,Farkle Addict Mania - Dice Game for Friends and Buddies Kindle Fire App free,2018-04,1,5.0,2018-04-01
B00SJKZTDQ,Platform Panic,2018-07,1,2.0,2018-07-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2018-04,2,3.0,2018-04-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2018-06,1,1.0,2018-06-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2018-09,1,4.0,2018-09-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2018-10,2,3.5,2018-10-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2018-12,3,5.0,2018-12-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2019-01,1,5.0,2019-01-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2019-05,1,4.0,2019-05-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2019-06,1,5.0,2019-06-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2019-08,1,2.0,2019-08-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2020-01,1,3.0,2020-01-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2020-02,1,1.0,2020-02-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2020-06,1,5.0,2020-06-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2022-02,1,5.0,2022-02-01
B00SK2PT74,Thomas & Friends: Go Go Thomas! – Speed Challenge for Kids,2022-07,1,5.0,2022-07-01
B00SLQ7ET0,Mystery Wild Slot Machine,2019-01,1,5.0,2019-01-01
B00SLURR2A,Bombardier Rally 200 Service Repair Maintenance Shop Manual 2003-2007 [CD-ROM],2018-04,1,5.0,2018-04-01
B00SMWUZRG,"Robber Race Escape - Police Car Racing Game: The police are chasing you, drive as fast as you can to escape the police chase in our mafia city. Speed up, jump and avoid the obstacles in your way!",2020-09,1,5.0,2020-09-01
B00SMWUZRG,"Robber Race Escape - Police Car Racing Game: The police are chasing you, drive as fast as you can to escape the police chase in our mafia city. Speed up, jump and avoid the obstacles in your way!",2021-07,1,3.0,2021-07-01
B00SNQGCNC,Star Wars: Knights of the Old Republic,2018-04,1,4.0,2018-04-01
B00SNQGCNC,Star Wars: Knights of the Old Republic,2018-06,1,5.0,2018-06-01
B00SNQGCNC,Star Wars: Knights of the Old Republic,2018-10,1,1.0,2018-10-01
B00SNQGCNC,Star Wars: Knights of the Old Republic,2018-11,1,5.0,2018-11-01
B00SNQGCNC,Star Wars: Knights of the Old Republic,2019-02,1,5.0,2019-02-01
B00SNQGCNC,Star Wars: Knights of the Old Republic,2019-04,1,3.0,2019-04-01
B00SNQGCNC,Star Wars: Knights of the Old Republic,2019-08,1,5.0,2019-08-01
B00SNRK1UG,Drawing For Kids,2023-05,1,5.0,2023-05-01
B00SOFKSZU,Around You (Nearby Places Search),2019-02,1,1.0,2019-02-01
B00SOHGLZO,Unlimited Free VPN by betternet,2018-12,1,5.0,2018-12-01
B00SPTYCIO,Antimalware (Malware Removal),2018-09,1,4.0,2018-09-01
B00SPTYCIO,Antimalware (Malware Removal),2018-11,1,5.0,2018-11-01
B00SPTYCIO,Antimalware (Malware Removal),2023-06,1,5.0,2023-06-01
B00SRGFOGY,Word Boogle,2019-01,1,4.0,2019-01-01
B00SRXUMZ0,ww - Circular Bubble Shooter (Kindle Tablet & Kindle Fire Phone Mobile Edition),2018-06,1,3.0,2018-06-01
B00SSLM9Q6,Yummy Gummy,2018-06,3,4.0,2018-06-01
B00SSLM9Q6,Yummy Gummy,2018-07,1,5.0,2018-07-01
B00SSLM9Q6,Yummy Gummy,2018-08,2,4.5,2018-08-01
B00SSLM9Q6,Yummy Gummy,2018-11,1,5.0,2018-11-01
B00SSLM9Q6,Yummy Gummy,2019-01,2,5.0,2019-01-01
B00SSLM9Q6,Yummy Gummy,2019-02,2,3.0,2019-02-01
B00SSLM9Q6,Yummy Gummy,2019-03,1,3.0,2019-03-01
B00SSLM9Q6,Yummy Gummy,2019-04,2,3.0,2019-04-01
B00SSLM9Q6,Yummy Gummy,2019-08,2,3.0,2019-08-01
B00SSLM9Q6,Yummy Gummy,2019-10,1,4.0,2019-10-01
B00SSLM9Q6,Yummy Gummy,2020-02,1,5.0,2020-02-01
B00SSLM9Q6,Yummy Gummy,2020-06,1,5.0,2020-06-01
B00SSLM9Q6,Yummy Gummy,2020-09,1,4.0,2020-09-01
B00ST1TPV2,Baby Shark Best Kids Songs & Stories,2018-09,1,2.0,2018-09-01
B00ST1TPV2,Baby Shark Best Kids Songs & Stories,2022-02,1,5.0,2022-02-01
B00ST1TPV2,Baby Shark Best Kids Songs & Stories,2023-01,1,1.0,2023-01-01
B00ST1TPV2,Baby Shark Best Kids Songs & Stories,2023-05,1,5.0,2023-05-01
B00ST1TPV2,Baby Shark Best Kids Songs & Stories,2024-04,1,5.0,2024-04-01
B00ST1TPV2,Baby Shark Best Kids Songs & Stories,2025-11,1,5.0,2025-11-01
B00STIIT8U,Tappy Fruit Shooter,2019-12,1,5.0,2019-12-01
B00STSE6EG,Emergency Weather Alert,2024-07,1,5.0,2024-07-01
B00STU3ZDM,PJ Party - Crazy Pillow Fight,2018-10,1,2.0,2018-10-01
B00SV6I0MA,Farkle Blitz Pro HD – 10000 Dice Addict with Friends Buddies App,2018-04,1,2.0,2018-04-01
B00SVC0IEC,Sparkle Epic,2019-10,1,1.0,2019-10-01
B00SVC0IEC,Sparkle Epic,2021-01,1,2.0,2021-01-01
B00SVC0IEC,Sparkle Epic,2024-07,1,1.0,2024-07-01
B00SVWKJLO,SQL - Beyond The Basics - Training DVD,2020-08,1,5.0,2020-08-01
